disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
12,3,2,0.05,12,2,24,367,3303
12,3,2,0.05,12,3,18,180,1620
21,3,3,0.075,12,1,30,269,2421
21,3,3,0.075,12,2,24,550,4950
21,3,3,0.075,12,3,18,269,2421
30,3,4,0.125,12,1,30,449,4041
30,3,4,0.125,12,2,24,917,8253
30,3,4,0.125,12,3,18,449,4041
39,3,5,0.25,12,1,30,898,8082
39,3,5,0.25,12,2,24,1834,16506
39,3,5,0.25,12,3,18,898,8082
3,3,1,0.025,13,1,30,296,2664
3,3,1,0.025,13,2,24,606,5454
3,3,1,0.025,13,3,18,296,2664
12,3,2,0.05,13,1,30,593,5337
12,3,2,0.05,13,2,24,1211,10899
12,3,2,0.05,13,3,18,593,5337
21,3,3,0.075,13,1,30,889,8001
21,3,3,0.075,13,2,24,1817,16353
21,3,3,0.075,13,3,18,889,8001
30,3,4,0.125,13,1,30,1482,13338
30,3,4,0.125,13,2,24,3028,27252
30,3,4,0.125,13,3,18,1482,13338
39,3,5,0.25,13,1,30,2964,26676
39,3,5,0.25,13,2,24,6056,54504
39,3,5,0.25,13,3,18,2964,26676
3,3,1,0.025,15,1,30,223,2007
3,3,1,0.025,15,2,24,455,4095
3,3,1,0.025,15,3,18,223,2007
12,3,2,0.05,15,1,30,445,4005
12,3,2,0.05,15,2,24,910,8190
12,3,2,0.05,15,3,18,445,4005
21,3,3,0.075,15,1,30,668,6012
21,3,3,0.075,15,2,24,1365,12285
21,3,3,0.075,15,3,18,668,6012
30,3,4,0.125,15,1,30,1113,10017
30,3,4,0.125,15,2,24,2274,20466
30,3,4,0.125,15,3,18,1113,10017
39,3,5,0.25,15,1,30,2226,20034
39,3,5,0.25,15,2,24,4548,40932
39,3,5,0.25,15,3,18,2226,20034
3,3,1,0.025,16,1,30,222,1998
3,3,1,0.025,16,2,24,454,4086
3,3,1,0.025,16,3,18,222,1998
12,3,2,0.05,16,1,30,445,4005
12,3,2,0.05,16,2,24,908,8172
12,3,2,0.05,16,3,18,445,4005
21,3,3,0.075,16,1,30,667,6003
21,3,3,0.075,16,2,24,1362,12258
21,3,3,0.075,16,3,18,667,6003
30,3,4,0.125,16,1,30,1111,9999
30,3,4,0.125,16,2,24,2271,20439
30,3,4,0.125,16,3,18,1111,9999
39,3,5,0.25,16,1,30,2223,20007
39,3,5,0.25,16,2,24,4541,40869
39,3,5,0.25,16,3,18,2223,20007
3,3,1,0.025,17,1,30,197,1773
3,3,1,0.025,17,2,24,402,3618
3,3,1,0.025,17,3,18,197,1773
12,3,2,0.05,17,1,30,393,3537
12,3,2,0.05,17,2,24,804,7236
12,3,2,0.05,17,3,18,393,3537
21,3,3,0.075,17,1,30,590,5310
21,3,3,0.075,17,2,24,1205,10845
21,3,3,0.075,17,3,18,590,5310
30,3,4,0.125,17,1,30,983,8847
30,3,4,0.125,17,2,24,2009,18081
30,3,4,0.125,17,3,18,983,8847
39,3,5,0.25,17,1,30,1966,17694
39,3,5,0.25,17,2,24,4018,36162
39,3,5,0.25,17,3,18,1966,17694
3,3,1,0.025,18,1,30,302,2718
3,3,1,0.025,18,2,24,616,5544
3,3,1,0.025,18,3,18,302,2718
12,3,2,0.05,18,1,30,603,5427
12,3,2,0.05,18,2,24,1232,11088
12,3,2,0.05,18,3,18,603,5427
21,3,3,0.075,18,1,30,905,8145
21,3,3,0.075,18,2,24,1848,16632
21,3,3,0.075,18,3,18,905,8145
30,3,4,0.125,18,1,30,1508,13572
30,3,4,0.125,18,2,24,3081,27729
30,3,4,0.125,18,3,18,1508,13572
39,3,5,0.25,18,1,30,3016,27144
39,3,5,0.25,18,2,24,6162,55458
39,3,5,0.25,18,3,18,3016,27144
4,4,1,0.025,0,1,30,234,2106
4,4,1,0.025,0,2,24,479,4311
4,4,1,0.025,0,3,18,234,2106
13,4,2,0.05,0,1,30,469,4221
13,4,2,0.05,0,2,24,958,8622
13,4,2,0.05,0,3,18,469,4221
22,4,3,0.075,0,1,30,703,6327
22,4,3,0.075,0,2,24,1437,12933
22,4,3,0.075,0,3,18,703,6327
31,4,4,0.125,0,1,30,1172,10548
31,4,4,0.125,0,2,24,2395,21555
31,4,4,0.125,0,3,18,1172,10548
40,4,5,0.25,0,1,30,2344,21096
40,4,5,0.25,0,2,24,4789,43101
40,4,5,0.25,0,3,18,2344,21096
4,4,1,0.025,1,1,30,190,1710
4,4,1,0.025,1,2,24,389,3501
4,4,1,0.025,1,3,18,190,1710
13,4,2,0.05,1,1,30,380,3420
13,4,2,0.05,1,2,24,777,6993
13,4,2,0.05,1,3,18,380,3420
22,4,3,0.075,1,1,30,570,5130
22,4,3,0.075,1,2,24,1166,10494
22,4,3,0.075,1,3,18,570,5130
31,4,4,0.125,1,1,30,951,8559
31,4,4,0.125,1,2,24,1943,17487
31,4,4,0.125,1,3,18,951,8559
40,4,5,0.25,1,1,30,1902,17118
40,4,5,0.25,1,2,24,3885,34965
40,4,5,0.25,1,3,18,1902,17118
4,4,1,0.025,2,1,30,140,1260
4,4,1,0.025,2,2,24,286,2574
4,4,1,0.025,2,3,18,140,1260
13,4,2,0.05,2,1,30,280,2520
13,4,2,0.05,2,2,24,573,5157
13,4,2,0.05,2,3,18,280,2520
22,4,3,0.075,2,1,30,421,3789
22,4,3,0.075,2,2,24,859,7731
22,4,3,0.075,2,3,18,421,3789
31,4,4,0.125,2,1,30,701,6309
31,4,4,0.125,2,2,24,1432,12888
31,4,4,0.125,2,3,18,701,6309
40,4,5,0.25,2,1,30,1402,12618
40,4,5,0.25,2,2,24,2864,25776
40,4,5,0.25,2,3,18,1402,12618
4,4,1,0.025,5,1,30,112,1008
4,4,1,0.025,5,2,24,230,2070
4,4,1,0.025,5,3,18,112,1008
13,4,2,0.05,5,1,30,225,2025
13,4,2,0.05,5,2,24,460,4140
13,4,2,0.05,5,3,18,225,2025
22,4,3,0.075,5,1,30,337,3033
22,4,3,0.075,5,2,24,689,6201
22,4,3,0.075,5,3,18,337,3033
31,4,4,0.125,5,1,30,562,5058
31,4,4,0.125,5,2,24,1149,10341
31,4,4,0.125,5,3,18,562,5058
40,4,5,0.25,5,1,30,1125,10125
40,4,5,0.25,5,2,24,2298,20682
40,4,5,0.25,5,3,18,1125,10125
4,4,1,0.025,8,1,30,300,2700
4,4,1,0.025,8,2,24,612,5508
4,4,1,0.025,8,3,18,300,2700
13,4,2,0.05,8,1,30,599,5391
13,4,2,0.05,8,2,24,1224,11016
13,4,2,0.05,8,3,18,599,5391
22,4,3,0.075,8,1,30,899,8091
22,4,3,0.075,8,2,24,1836,16524
22,4,3,0.075,8,3,18,899,8091
31,4,4,0.125,8,1,30,1498,13482
31,4,4,0.125,8,2,24,3060,27540
31,4,4,0.125,8,3,18,1498,13482
40,4,5,0.25,8,1,30,2995,26955
40,4,5,0.25,8,2,24,6120,55080
40,4,5,0.25,8,3,18,2995,26955
4,4,1,0.025,9,1,30,96,864
4,4,1,0.025,9,2,24,196,1764
4,4,1,0.025,9,3,18,96,864
13,4,2,0.05,9,1,30,191,1719
13,4,2,0.05,9,2,24,391,3519
13,4,2,0.05,9,3,18,191,1719
22,4,3,0.075,9,1,30,287,2583
22,4,3,0.075,9,2,24,587,5283
22,4,3,0.075,9,3,18,287,2583
31,4,4,0.125,9,1,30,479,4311
31,4,4,0.125,9,2,24,978,8802
31,4,4,0.125,9,3,18,479,4311
40,4,5,0.25,9,1,30,957,8613
40,4,5,0.25,9,2,24,1956,17604
40,4,5,0.25,9,3,18,957,8613
4,4,1,0.025,10,1,30,142,1278
4,4,1,0.025,10,2,24,289,2601
4,4,1,0.025,10,3,18,142,1278
13,4,2,0.05,10,1,30,283,2547
13,4,2,0.05,10,2,24,579,5211
13,4,2,0.05,10,3,18,283,2547
22,4,3,0.075,10,1,30,425,3825
22,4,3,0.075,10,2,24,868,7812
22,4,3,0.075,10,3,18,425,3825
31,4,4,0.125,10,1,30,708,6372
31,4,4,0.125,10,2,24,1447,13023
31,4,4,0.125,10,3,18,708,6372
40,4,5,0.25,10,1,30,1417,12753
40,4,5,0.25,10,2,24,2895,26055
40,4,5,0.25,10,3,18,1417,12753
4,4,1,0.025,11,1,30,202,1818
4,4,1,0.025,11,2,24,412,3708
4,4,1,0.025,11,3,18,202,1818
13,4,2,0.05,11,1,30,403,3627
13,4,2,0.05,11,2,24,824,7416
13,4,2,0.05,11,3,18,403,3627
22,4,3,0.075,11,1,30,605,5445
22,4,3,0.075,11,2,24,1236,11124
22,4,3,0.075,11,3,18,605,5445
31,4,4,0.125,11,1,30,1008,9072
31,4,4,0.125,11,2,24,2060,18540
31,4,4,0.125,11,3,18,1008,9072
40,4,5,0.25,11,1,30,2017,18153
40,4,5,0.25,11,2,24,4121,37089
40,4,5,0.25,11,3,18,2017,18153
4,4,1,0.025,12,1,30,90,810
4,4,1,0.025,12,2,24,183,1647
4,4,1,0.025,12,3,18,90,810
13,4,2,0.05,12,1,30,180,1620
13,4,2,0.05,12,2,24,367,3303
13,4,2,0.05,12,3,18,180,1620
22,4,3,0.075,12,1,30,269,2421
22,4,3,0.075,12,2,24,550,4950
22,4,3,0.075,12,3,18,269,2421
31,4,4,0.125,12,1,30,449,4041
31,4,4,0.125,12,2,24,917,8253
31,4,4,0.125,12,3,18,449,4041
40,4,5,0.25,12,1,30,898,8082
40,4,5,0.25,12,2,24,1834,16506
40,4,5,0.25,12,3,18,898,8082
4,4,1,0.025,13,1,30,296,2664
4,4,1,0.025,13,2,24,606,5454
4,4,1,0.025,13,3,18,296,2664
13,4,2,0.05,13,1,30,593,5337
13,4,2,0.05,13,2,24,1211,10899
13,4,2,0.05,13,3,18,593,5337
22,4,3,0.075,13,1,30,889,8001
22,4,3,0.075,13,2,24,1817,16353
22,4,3,0.075,13,3,18,889,8001
31,4,4,0.125,13,1,30,1482,13338
31,4,4,0.125,13,2,24,3028,27252
31,4,4,0.125,13,3,18,1482,13338
40,4,5,0.25,13,1,30,2964,26676
40,4,5,0.25,13,2,24,6056,54504
40,4,5,0.25,13,3,18,2964,26676
4,4,1,0.025,15,1,30,223,2007
4,4,1,0.025,15,2,24,455,4095
4,4,1,0.025,15,3,18,223,2007
13,4,2,0.05,15,1,30,445,4005
13,4,2,0.05,15,2,24,910,8190
13,4,2,0.05,15,3,18,445,4005
22,4,3,0.075,15,1,30,668,6012
22,4,3,0.075,15,2,24,1365,12285
22,4,3,0.075,15,3,18,668,6012
31,4,4,0.125,15,1,30,1113,10017
31,4,4,0.125,15,2,24,2274,20466
31,4,4,0.125,15,3,18,1113,10017
40,4,5,0.25,15,1,30,2226,20034
40,4,5,0.25,15,2,24,4548,40932
40,4,5,0.25,15,3,18,2226,20034
4,4,1,0.025,16,1,30,222,1998
4,4,1,0.025,16,2,24,454,4086
4,4,1,0.025,16,3,18,222,1998
13,4,2,0.05,16,1,30,445,4005
13,4,2,0.05,16,2,24,908,8172
13,4,2,0.05,16,3,18,445,4005
22,4,3,0.075,16,1,30,667,6003
22,4,3,0.075,16,2,24,1362,12258
22,4,3,0.075,16,3,18,667,6003
31,4,4,0.125,16,1,30,1111,9999
31,4,4,0.125,16,2,24,2271,20439
31,4,4,0.125,16,3,18,1111,9999
40,4,5,0.25,16,1,30,2223,20007
40,4,5,0.25,16,2,24,4541,40869
40,4,5,0.25,16,3,18,2223,20007
4,4,1,0.025,17,1,30,197,1773
4,4,1,0.025,17,2,24,402,3618
4,4,1,0.025,17,3,18,197,1773
13,4,2,0.05,17,1,30,393,3537
13,4,2,0.05,17,2,24,804,7236
13,4,2,0.05,17,3,18,393,3537
22,4,3,0.075,17,1,30,590,5310
22,4,3,0.075,17,2,24,1205,10845
22,4,3,0.075,17,3,18,590,5310
31,4,4,0.125,17,1,30,983,8847
31,4,4,0.125,17,2,24,2009,18081
31,4,4,0.125,17,3,18,983,8847
40,4,5,0.25,17,1,30,1966,17694
40,4,5,0.25,17,2,24,4018,36162
40,4,5,0.25,17,3,18,1966,17694
4,4,1,0.025,18,1,30,302,2718
4,4,1,0.025,18,2,24,616,5544
4,4,1,0.025,18,3,18,302,2718
13,4,2,0.05,18,1,30,603,5427
13,4,2,0.05,18,2,24,1232,11088
13,4,2,0.05,18,3,18,603,5427
22,4,3,0.075,18,1,30,905,8145
22,4,3,0.075,18,2,24,1848,16632
22,4,3,0.075,18,3,18,905,8145
31,4,4,0.125,18,1,30,1508,13572
31,4,4,0.125,18,2,24,3081,27729
31,4,4,0.125,18,3,18,1508,13572
40,4,5,0.25,18,1,30,3016,27144
40,4,5,0.25,18,2,24,6162,55458
40,4,5,0.25,18,3,18,3016,27144
5,5,1,0.025,0,1,30,234,2106
5,5,1,0.025,0,2,24,479,4311
5,5,1,0.025,0,3,18,234,2106
14,5,2,0.05,0,1,30,469,4221
14,5,2,0.05,0,2,24,958,8622
14,5,2,0.05,0,3,18,469,4221
23,5,3,0.075,0,1,30,703,6327
23,5,3,0.075,0,2,24,1437,12933
23,5,3,0.075,0,3,18,703,6327
32,5,4,0.125,0,1,30,1172,10548
32,5,4,0.125,0,2,24,2395,21555
32,5,4,0.125,0,3,18,1172,10548
41,5,5,0.25,0,1,30,2344,21096
41,5,5,0.25,0,2,24,4789,43101
41,5,5,0.25,0,3,18,2344,21096
5,5,1,0.025,1,1,30,190,1710
5,5,1,0.025,1,2,24,389,3501
5,5,1,0.025,1,3,18,190,1710
14,5,2,0.05,1,1,30,380,3420
14,5,2,0.05,1,2,24,777,6993
14,5,2,0.05,1,3,18,380,3420
23,5,3,0.075,1,1,30,570,5130
23,5,3,0.075,1,2,24,1166,10494
23,5,3,0.075,1,3,18,570,5130
32,5,4,0.125,1,1,30,951,8559
32,5,4,0.125,1,2,24,1943,17487
32,5,4,0.125,1,3,18,951,8559
41,5,5,0.25,1,1,30,1902,17118
41,5,5,0.25,1,2,24,3885,34965
41,5,5,0.25,1,3,18,1902,17118
5,5,1,0.025,2,1,30,140,1260
5,5,1,0.025,2,2,24,286,2574
5,5,1,0.025,2,3,18,140,1260
14,5,2,0.05,2,1,30,280,2520
14,5,2,0.05,2,2,24,573,5157
14,5,2,0.05,2,3,18,280,2520
23,5,3,0.075,2,1,30,421,3789
23,5,3,0.075,2,2,24,859,7731
23,5,3,0.075,2,3,18,421,3789
32,5,4,0.125,2,1,30,701,6309
32,5,4,0.125,2,2,24,1432,12888
32,5,4,0.125,2,3,18,701,6309
41,5,5,0.25,2,1,30,1402,12618
41,5,5,0.25,2,2,24,2864,25776
41,5,5,0.25,2,3,18,1402,12618
5,5,1,0.025,5,1,30,112,1008
5,5,1,0.025,5,2,24,230,2070
5,5,1,0.025,5,3,18,112,1008
14,5,2,0.05,5,1,30,225,2025
14,5,2,0.05,5,2,24,460,4140
14,5,2,0.05,5,3,18,225,2025
23,5,3,0.075,5,1,30,337,3033
23,5,3,0.075,5,2,24,689,6201
23,5,3,0.075,5,3,18,337,3033
32,5,4,0.125,5,1,30,562,5058
32,5,4,0.125,5,2,24,1149,10341
32,5,4,0.125,5,3,18,562,5058
41,5,5,0.25,5,1,30,1125,10125
41,5,5,0.25,5,2,24,2298,20682
41,5,5,0.25,5,3,18,1125,10125
5,5,1,0.025,8,1,30,300,2700
5,5,1,0.025,8,2,24,612,5508
5,5,1,0.025,8,3,18,300,2700
14,5,2,0.05,8,1,30,599,5391
14,5,2,0.05,8,2,24,1224,11016
14,5,2,0.05,8,3,18,599,5391
23,5,3,0.075,8,1,30,899,8091
23,5,3,0.075,8,2,24,1836,16524
23,5,3,0.075,8,3,18,899,8091
32,5,4,0.125,8,1,30,1498,13482
32,5,4,0.125,8,2,24,3060,27540
32,5,4,0.125,8,3,18,1498,13482
41,5,5,0.25,8,1,30,2995,26955
41,5,5,0.25,8,2,24,6120,55080
41,5,5,0.25,8,3,18,2995,26955
5,5,1,0.025,9,1,30,96,864
5,5,1,0.025,9,2,24,196,1764
5,5,1,0.025,9,3,18,96,864
14,5,2,0.05,9,1,30,191,1719
14,5,2,0.05,9,2,24,391,3519
14,5,2,0.05,9,3,18,191,1719
23,5,3,0.075,9,1,30,287,2583
23,5,3,0.075,9,2,24,587,5283
23,5,3,0.075,9,3,18,287,2583
32,5,4,0.125,9,1,30,479,4311
32,5,4,0.125,9,2,24,978,8802
32,5,4,0.125,9,3,18,479,4311
41,5,5,0.25,9,1,30,957,8613
41,5,5,0.25,9,2,24,1956,17604
41,5,5,0.25,9,3,18,957,8613
5,5,1,0.025,10,1,30,142,1278
5,5,1,0.025,10,2,24,289,2601
5,5,1,0.025,10,3,18,142,1278
14,5,2,0.05,10,1,30,283,2547
14,5,2,0.05,10,2,24,579,5211
14,5,2,0.05,10,3,18,283,2547
23,5,3,0.075,10,1,30,425,3825
23,5,3,0.075,10,2,24,868,7812
23,5,3,0.075,10,3,18,425,3825
32,5,4,0.125,10,1,30,708,6372
32,5,4,0.125,10,2,24,1447,13023
32,5,4,0.125,10,3,18,708,6372
41,5,5,0.25,10,1,30,1417,12753
41,5,5,0.25,10,2,24,2895,26055
41,5,5,0.25,10,3,18,1417,12753
5,5,1,0.025,11,1,30,202,1818
5,5,1,0.025,11,2,24,412,3708
5,5,1,0.025,11,3,18,202,1818
14,5,2,0.05,11,1,30,403,3627
14,5,2,0.05,11,2,24,824,7416
14,5,2,0.05,11,3,18,403,3627
23,5,3,0.075,11,1,30,605,5445
23,5,3,0.075,11,2,24,1236,11124
23,5,3,0.075,11,3,18,605,5445
32,5,4,0.125,11,1,30,1008,9072
32,5,4,0.125,11,2,24,2060,18540
32,5,4,0.125,11,3,18,1008,9072
41,5,5,0.25,11,1,30,2017,18153
41,5,5,0.25,11,2,24,4121,37089
41,5,5,0.25,11,3,18,2017,18153
5,5,1,0.025,13,1,30,296,2664
5,5,1,0.025,13,2,24,606,5454
5,5,1,0.025,13,3,18,296,2664
14,5,2,0.05,13,1,30,593,5337
14,5,2,0.05,13,2,24,1211,10899
14,5,2,0.05,13,3,18,593,5337
23,5,3,0.075,13,1,30,889,8001
23,5,3,0.075,13,2,24,1817,16353
23,5,3,0.075,13,3,18,889,8001
32,5,4,0.125,13,1,30,1482,13338
32,5,4,0.125,13,2,24,3028,27252
32,5,4,0.125,13,3,18,1482,13338
41,5,5,0.25,13,1,30,2964,26676
41,5,5,0.25,13,2,24,6056,54504
41,5,5,0.25,13,3,18,2964,26676
5,5,1,0.025,15,1,30,223,2007
5,5,1,0.025,15,2,24,455,4095
5,5,1,0.025,15,3,18,223,2007
14,5,2,0.05,15,1,30,445,4005
14,5,2,0.05,15,2,24,910,8190
14,5,2,0.05,15,3,18,445,4005
23,5,3,0.075,15,1,30,668,6012
23,5,3,0.075,15,2,24,1365,12285
23,5,3,0.075,15,3,18,668,6012
32,5,4,0.125,15,1,30,1113,10017
32,5,4,0.125,15,2,24,2274,20466
32,5,4,0.125,15,3,18,1113,10017
41,5,5,0.25,15,1,30,2226,20034
41,5,5,0.25,15,2,24,4548,40932
41,5,5,0.25,15,3,18,2226,20034
5,5,1,0.025,16,1,30,222,1998
5,5,1,0.025,16,2,24,454,4086
5,5,1,0.025,16,3,18,222,1998
14,5,2,0.05,16,1,30,445,4005
14,5,2,0.05,16,2,24,908,8172
14,5,2,0.05,16,3,18,445,4005
23,5,3,0.075,16,1,30,667,6003
23,5,3,0.075,16,2,24,1362,12258
23,5,3,0.075,16,3,18,667,6003
32,5,4,0.125,16,1,30,1111,9999
32,5,4,0.125,16,2,24,2271,20439
32,5,4,0.125,16,3,18,1111,9999
41,5,5,0.25,16,1,30,2223,20007
41,5,5,0.25,16,2,24,4541,40869
41,5,5,0.25,16,3,18,2223,20007
5,5,1,0.025,17,1,30,197,1773
5,5,1,0.025,17,2,24,402,3618
5,5,1,0.025,17,3,18,197,1773
14,5,2,0.05,17,1,30,393,3537
14,5,2,0.05,17,2,24,804,7236
14,5,2,0.05,17,3,18,393,3537
23,5,3,0.075,17,1,30,590,5310
23,5,3,0.075,17,2,24,1205,10845
23,5,3,0.075,17,3,18,590,5310
32,5,4,0.125,17,1,30,983,8847
32,5,4,0.125,17,2,24,2009,18081
32,5,4,0.125,17,3,18,983,8847
41,5,5,0.25,17,1,30,1966,17694
41,5,5,0.25,17,2,24,4018,36162
41,5,5,0.25,17,3,18,1966,17694
5,5,1,0.025,18,1,30,302,2718
5,5,1,0.025,18,2,24,616,5544
5,5,1,0.025,18,3,18,302,2718
14,5,2,0.05,18,1,30,603,5427
14,5,2,0.05,18,2,24,1232,11088
14,5,2,0.05,18,3,18,603,5427
23,5,3,0.075,18,1,30,905,8145
23,5,3,0.075,18,2,24,1848,16632
23,5,3,0.075,18,3,18,905,8145
32,5,4,0.125,18,1,30,1508,13572
32,5,4,0.125,18,2,24,3081,27729
32,5,4,0.125,18,3,18,1508,13572
41,5,5,0.25,18,1,30,3016,27144
41,5,5,0.25,18,2,24,6162,55458
41,5,5,0.25,18,3,18,3016,27144
6,6,1,0.025,0,1,30,234,2106
6,6,1,0.025,0,2,24,479,4311
6,6,1,0.025,0,3,18,234,2106
15,6,2,0.05,0,1,30,469,4221
15,6,2,0.05,0,2,24,958,8622
15,6,2,0.05,0,3,18,469,4221
24,6,3,0.075,0,1,30,703,6327
24,6,3,0.075,0,2,24,1437,12933
24,6,3,0.075,0,3,18,703,6327
33,6,4,0.125,0,1,30,1172,10548
33,6,4,0.125,0,2,24,2395,21555
33,6,4,0.125,0,3,18,1172,10548
42,6,5,0.25,0,1,30,2344,21096
42,6,5,0.25,0,2,24,4789,43101
42,6,5,0.25,0,3,18,2344,21096
6,6,1,0.025,1,1,30,190,1710
6,6,1,0.025,1,2,24,389,3501
6,6,1,0.025,1,3,18,190,1710
15,6,2,0.05,1,1,30,380,3420
15,6,2,0.05,1,2,24,777,6993
15,6,2,0.05,1,3,18,380,3420
24,6,3,0.075,1,1,30,570,5130
24,6,3,0.075,1,2,24,1166,10494
24,6,3,0.075,1,3,18,570,5130
33,6,4,0.125,1,1,30,951,8559
33,6,4,0.125,1,2,24,1943,17487
33,6,4,0.125,1,3,18,951,8559
42,6,5,0.25,1,1,30,1902,17118
42,6,5,0.25,1,2,24,3885,34965
42,6,5,0.25,1,3,18,1902,17118
6,6,1,0.025,2,1,30,140,1260
6,6,1,0.025,2,2,24,286,2574
6,6,1,0.025,2,3,18,140,1260
15,6,2,0.05,2,1,30,280,2520
15,6,2,0.05,2,2,24,573,5157
15,6,2,0.05,2,3,18,280,2520
24,6,3,0.075,2,1,30,421,3789
24,6,3,0.075,2,2,24,859,7731
24,6,3,0.075,2,3,18,421,3789
33,6,4,0.125,2,1,30,701,6309
33,6,4,0.125,2,2,24,1432,12888
33,6,4,0.125,2,3,18,701,6309
42,6,5,0.25,2,1,30,1402,12618
42,6,5,0.25,2,2,24,2864,25776
42,6,5,0.25,2,3,18,1402,12618
6,6,1,0.025,3,1,30,133,1197
6,6,1,0.025,3,2,24,271,2439
6,6,1,0.025,3,3,18,133,1197
15,6,2,0.05,3,1,30,266,2394
15,6,2,0.05,3,2,24,543,4887
15,6,2,0.05,3,3,18,266,2394
24,6,3,0.075,3,1,30,398,3582
24,6,3,0.075,3,2,24,814,7326
24,6,3,0.075,3,3,18,398,3582
33,6,4,0.125,3,1,30,664,5976
33,6,4,0.125,3,2,24,1357,12213
33,6,4,0.125,3,3,18,664,5976
42,6,5,0.25,3,1,30,1328,11952
42,6,5,0.25,3,2,24,2713,24417
42,6,5,0.25,3,3,18,1328,11952
6,6,1,0.025,5,1,30,112,1008
6,6,1,0.025,5,2,24,230,2070
6,6,1,0.025,5,3,18,112,1008
15,6,2,0.05,5,1,30,225,2025
15,6,2,0.05,5,2,24,460,4140
15,6,2,0.05,5,3,18,225,2025
24,6,3,0.075,5,1,30,337,3033
24,6,3,0.075,5,2,24,689,6201
24,6,3,0.075,5,3,18,337,3033
33,6,4,0.125,5,1,30,562,5058
33,6,4,0.125,5,2,24,1149,10341
33,6,4,0.125,5,3,18,562,5058
42,6,5,0.25,5,1,30,1125,10125
42,6,5,0.25,5,2,24,2298,20682
42,6,5,0.25,5,3,18,1125,10125
6,6,1,0.025,6,1,30,60,540
6,6,1,0.025,6,2,24,122,1098
6,6,1,0.025,6,3,18,60,540
15,6,2,0.05,6,1,30,120,1080
15,6,2,0.05,6,2,24,244,2196
15,6,2,0.05,6,3,18,120,1080
24,6,3,0.075,6,1,30,179,1611
24,6,3,0.075,6,2,24,367,3303
24,6,3,0.075,6,3,18,179,1611
33,6,4,0.125,6,1,30,299,2691
33,6,4,0.125,6,2,24,611,5499
33,6,4,0.125,6,3,18,299,2691
42,6,5,0.25,6,1,30,598,5382
42,6,5,0.25,6,2,24,1222,10998
42,6,5,0.25,6,3,18,598,5382
6,6,1,0.025,7,1,30,180,1620
6,6,1,0.025,7,2,24,368,3312
6,6,1,0.025,7,3,18,180,1620
15,6,2,0.05,7,1,30,360,3240
15,6,2,0.05,7,2,24,735,6615
15,6,2,0.05,7,3,18,360,3240
24,6,3,0.075,7,1,30,540,4860
24,6,3,0.075,7,2,24,1103,9927
24,6,3,0.075,7,3,18,540,4860
33,6,4,0.125,7,1,30,900,8100
33,6,4,0.125,7,2,24,1838,16542
33,6,4,0.125,7,3,18,900,8100
42,6,5,0.25,7,1,30,1799,16191
42,6,5,0.25,7,2,24,3676,33084
42,6,5,0.25,7,3,18,1799,16191
6,6,1,0.025,8,1,30,300,2700
6,6,1,0.025,8,2,24,612,5508
6,6,1,0.025,8,3,18,300,2700
15,6,2,0.05,8,1,30,599,5391
15,6,2,0.05,8,2,24,1224,11016
15,6,2,0.05,8,3,18,599,5391
24,6,3,0.075,8,1,30,899,8091
24,6,3,0.075,8,2,24,1836,16524
24,6,3,0.075,8,3,18,899,8091
33,6,4,0.125,8,1,30,1498,13482
33,6,4,0.125,8,2,24,3060,27540
33,6,4,0.125,8,3,18,1498,13482
42,6,5,0.25,8,1,30,2995,26955
42,6,5,0.25,8,2,24,6120,55080
42,6,5,0.25,8,3,18,2995,26955
6,6,1,0.025,9,1,30,96,864
6,6,1,0.025,9,2,24,196,1764
6,6,1,0.025,9,3,18,96,864
15,6,2,0.05,9,1,30,191,1719
15,6,2,0.05,9,2,24,391,3519
15,6,2,0.05,9,3,18,191,1719
24,6,3,0.075,9,1,30,287,2583
24,6,3,0.075,9,2,24,587,5283
24,6,3,0.075,9,3,18,287,2583
33,6,4,0.125,9,1,30,479,4311
33,6,4,0.125,9,2,24,978,8802
33,6,4,0.125,9,3,18,479,4311
42,6,5,0.25,9,1,30,957,8613
42,6,5,0.25,9,2,24,1956,17604
42,6,5,0.25,9,3,18,957,8613
6,6,1,0.025,10,1,30,142,1278
6,6,1,0.025,10,2,24,289,2601
6,6,1,0.025,10,3,18,142,1278
15,6,2,0.05,10,1,30,283,2547
15,6,2,0.05,10,2,24,579,5211
15,6,2,0.05,10,3,18,283,2547
24,6,3,0.075,10,1,30,425,3825
24,6,3,0.075,10,2,24,868,7812
24,6,3,0.075,10,3,18,425,3825
33,6,4,0.125,10,1,30,708,6372
33,6,4,0.125,10,2,24,1447,13023
33,6,4,0.125,10,3,18,708,6372
42,6,5,0.25,10,1,30,1417,12753
42,6,5,0.25,10,2,24,2895,26055
42,6,5,0.25,10,3,18,1417,12753
6,6,1,0.025,11,1,30,202,1818
6,6,1,0.025,11,2,24,412,3708
6,6,1,0.025,11,3,18,202,1818
15,6,2,0.05,11,1,30,403,3627
15,6,2,0.05,11,2,24,824,7416
15,6,2,0.05,11,3,18,403,3627
24,6,3,0.075,11,1,30,605,5445
24,6,3,0.075,11,2,24,1236,11124
24,6,3,0.075,11,3,18,605,5445
33,6,4,0.125,11,1,30,1008,9072
33,6,4,0.125,11,2,24,2060,18540
33,6,4,0.125,11,3,18,1008,9072
