disaster_scenario_id,trajectory_id,intensity_level,intensity_rate,demand_point_id,period,delta_hours,newly_affected_population,nominal_demand
20,2,3,0.075,12,2,24,652,5868
20,2,3,0.075,12,3,18,319,2871
29,2,4,0.125,12,1,30,532,4788
29,2,4,0.125,12,2,24,1087,9783
29,2,4,0.125,12,3,18,532,4788
38,2,5,0.25,12,1,30,1064,9576
38,2,5,0.25,12,2,24,2174,19566
38,2,5,0.25,12,3,18,1064,9576
2,2,1,0.025,13,1,30,166,1494
2,2,1,0.025,13,2,24,340,3060
2,2,1,0.025,13,3,18,166,1494
11,2,2,0.05,13,1,30,333,2997
11,2,2,0.05,13,2,24,680,6120
11,2,2,0.05,13,3,18,333,2997
20,2,3,0.075,13,1,30,499,4491
20,2,3,0.075,13,2,24,1020,9180
20,2,3,0.075,13,3,18,499,4491
29,2,4,0.125,13,1,30,832,7488
29,2,4,0.125,13,2,24,1699,15291
29,2,4,0.125,13,3,18,832,7488
38,2,5,0.25,13,1,30,1664,14976
38,2,5,0.25,13,2,24,3399,30591
38,2,5,0.25,13,3,18,1664,14976
2,2,1,0.025,14,1,30,272,2448
2,2,1,0.025,14,2,24,556,5004
2,2,1,0.025,14,3,18,272,2448
11,2,2,0.05,14,1,30,544,4896
11,2,2,0.05,14,2,24,1112,10008
11,2,2,0.05,14,3,18,544,4896
20,2,3,0.075,14,1,30,816,7344
20,2,3,0.075,14,2,24,1668,15012
20,2,3,0.075,14,3,18,816,7344
29,2,4,0.125,14,1,30,1360,12240
29,2,4,0.125,14,2,24,2780,25020
29,2,4,0.125,14,3,18,1360,12240
38,2,5,0.25,14,1,30,2721,24489
38,2,5,0.25,14,2,24,5559,50031
38,2,5,0.25,14,3,18,2721,24489
2,2,1,0.025,15,1,30,236,2124
2,2,1,0.025,15,2,24,482,4338
2,2,1,0.025,15,3,18,236,2124
11,2,2,0.05,15,1,30,472,4248
11,2,2,0.05,15,2,24,964,8676
11,2,2,0.05,15,3,18,472,4248
20,2,3,0.075,15,1,30,707,6363
20,2,3,0.075,15,2,24,1446,13014
20,2,3,0.075,15,3,18,707,6363
29,2,4,0.125,15,1,30,1179,10611
29,2,4,0.125,15,2,24,2409,21681
29,2,4,0.125,15,3,18,1179,10611
38,2,5,0.25,15,1,30,2358,21222
38,2,5,0.25,15,2,24,4818,43362
38,2,5,0.25,15,3,18,2358,21222
2,2,1,0.025,17,1,30,246,2214
2,2,1,0.025,17,2,24,502,4518
2,2,1,0.025,17,3,18,246,2214
11,2,2,0.05,17,1,30,491,4419
11,2,2,0.05,17,2,24,1003,9027
11,2,2,0.05,17,3,18,491,4419
20,2,3,0.075,17,1,30,737,6633
20,2,3,0.075,17,2,24,1505,13545
20,2,3,0.075,17,3,18,737,6633
29,2,4,0.125,17,1,30,1228,11052
29,2,4,0.125,17,2,24,2509,22581
29,2,4,0.125,17,3,18,1228,11052
38,2,5,0.25,17,1,30,2456,22104
38,2,5,0.25,17,2,24,5017,45153
38,2,5,0.25,17,3,18,2456,22104
2,2,1,0.025,18,1,30,234,2106
2,2,1,0.025,18,2,24,477,4293
2,2,1,0.025,18,3,18,234,2106
11,2,2,0.05,18,1,30,467,4203
11,2,2,0.05,18,2,24,955,8595
11,2,2,0.05,18,3,18,467,4203
20,2,3,0.075,18,1,30,701,6309
20,2,3,0.075,18,2,24,1432,12888
20,2,3,0.075,18,3,18,701,6309
29,2,4,0.125,18,1,30,1168,10512
29,2,4,0.125,18,2,24,2387,21483
29,2,4,0.125,18,3,18,1168,10512
38,2,5,0.25,18,1,30,2337,21033
38,2,5,0.25,18,2,24,4774,42966
38,2,5,0.25,18,3,18,2337,21033
2,2,1,0.025,19,1,30,62,558
2,2,1,0.025,19,2,24,126,1134
2,2,1,0.025,19,3,18,62,558
11,2,2,0.05,19,1,30,124,1116
11,2,2,0.05,19,2,24,253,2277
11,2,2,0.05,19,3,18,124,1116
20,2,3,0.075,19,1,30,186,1674
20,2,3,0.075,19,2,24,379,3411
20,2,3,0.075,19,3,18,186,1674
29,2,4,0.125,19,1,30,309,2781
29,2,4,0.125,19,2,24,632,5688
29,2,4,0.125,19,3,18,309,2781
38,2,5,0.25,19,1,30,619,5571
38,2,5,0.25,19,2,24,1264,11376
38,2,5,0.25,19,3,18,619,5571
3,3,1,0.025,0,1,30,235,2115
3,3,1,0.025,0,2,24,479,4311
3,3,1,0.025,0,3,18,235,2115
12,3,2,0.05,0,1,30,469,4221
12,3,2,0.05,0,2,24,959,8631
12,3,2,0.05,0,3,18,469,4221
21,3,3,0.075,0,1,30,704,6336
21,3,3,0.075,0,2,24,1438,12942
21,3,3,0.075,0,3,18,704,6336
30,3,4,0.125,0,1,30,1173,10557
30,3,4,0.125,0,2,24,2397,21573
30,3,4,0.125,0,3,18,1173,10557
39,3,5,0.25,0,1,30,2346,21114
39,3,5,0.25,0,2,24,4794,43146
39,3,5,0.25,0,3,18,2346,21114
3,3,1,0.025,1,1,30,132,1188
3,3,1,0.025,1,2,24,269,2421
3,3,1,0.025,1,3,18,132,1188
12,3,2,0.05,1,1,30,263,2367
12,3,2,0.05,1,2,24,538,4842
12,3,2,0.05,1,3,18,263,2367
21,3,3,0.075,1,1,30,395,3555
21,3,3,0.075,1,2,24,808,7272
21,3,3,0.075,1,3,18,395,3555
30,3,4,0.125,1,1,30,659,5931
30,3,4,0.125,1,2,24,1346,12114
30,3,4,0.125,1,3,18,659,5931
39,3,5,0.25,1,1,30,1317,11853
39,3,5,0.25,1,2,24,2692,24228
39,3,5,0.25,1,3,18,1317,11853
3,3,1,0.025,2,1,30,176,1584
3,3,1,0.025,2,2,24,359,3231
3,3,1,0.025,2,3,18,176,1584
12,3,2,0.05,2,1,30,352,3168
12,3,2,0.05,2,2,24,719,6471
12,3,2,0.05,2,3,18,352,3168
21,3,3,0.075,2,1,30,528,4752
21,3,3,0.075,2,2,24,1078,9702
21,3,3,0.075,2,3,18,528,4752
30,3,4,0.125,2,1,30,880,7920
30,3,4,0.125,2,2,24,1797,16173
30,3,4,0.125,2,3,18,880,7920
39,3,5,0.25,2,1,30,1759,15831
39,3,5,0.25,2,2,24,3594,32346
39,3,5,0.25,2,3,18,1759,15831
3,3,1,0.025,3,1,30,308,2772
3,3,1,0.025,3,2,24,629,5661
3,3,1,0.025,3,3,18,308,2772
12,3,2,0.05,3,1,30,616,5544
12,3,2,0.05,3,2,24,1259,11331
12,3,2,0.05,3,3,18,616,5544
21,3,3,0.075,3,1,30,924,8316
21,3,3,0.075,3,2,24,1888,16992
21,3,3,0.075,3,3,18,924,8316
30,3,4,0.125,3,1,30,1540,13860
30,3,4,0.125,3,2,24,3147,28323
30,3,4,0.125,3,3,18,1540,13860
39,3,5,0.25,3,1,30,3080,27720
39,3,5,0.25,3,2,24,6294,56646
39,3,5,0.25,3,3,18,3080,27720
3,3,1,0.025,4,1,30,71,639
3,3,1,0.025,4,2,24,146,1314
3,3,1,0.025,4,3,18,71,639
12,3,2,0.05,4,1,30,143,1287
12,3,2,0.05,4,2,24,292,2628
12,3,2,0.05,4,3,18,143,1287
21,3,3,0.075,4,1,30,214,1926
21,3,3,0.075,4,2,24,438,3942
21,3,3,0.075,4,3,18,214,1926
30,3,4,0.125,4,1,30,357,3213
30,3,4,0.125,4,2,24,729,6561
30,3,4,0.125,4,3,18,357,3213
39,3,5,0.25,4,1,30,714,6426
39,3,5,0.25,4,2,24,1458,13122
39,3,5,0.25,4,3,18,714,6426
3,3,1,0.025,5,1,30,31,279
3,3,1,0.025,5,2,24,64,576
3,3,1,0.025,5,3,18,31,279
12,3,2,0.05,5,1,30,63,567
12,3,2,0.05,5,2,24,129,1161
12,3,2,0.05,5,3,18,63,567
21,3,3,0.075,5,1,30,94,846
21,3,3,0.075,5,2,24,193,1737
21,3,3,0.075,5,3,18,94,846
30,3,4,0.125,5,1,30,157,1413
30,3,4,0.125,5,2,24,322,2898
30,3,4,0.125,5,3,18,157,1413
39,3,5,0.25,5,1,30,315,2835
39,3,5,0.25,5,2,24,643,5787
39,3,5,0.25,5,3,18,315,2835
3,3,1,0.025,7,1,30,273,2457
3,3,1,0.025,7,2,24,559,5031
3,3,1,0.025,7,3,18,273,2457
12,3,2,0.05,7,1,30,547,4923
12,3,2,0.05,7,2,24,1117,10053
12,3,2,0.05,7,3,18,547,4923
21,3,3,0.075,7,1,30,820,7380
21,3,3,0.075,7,2,24,1676,15084
21,3,3,0.075,7,3,18,820,7380
30,3,4,0.125,7,1,30,1367,12303
30,3,4,0.125,7,2,24,2793,25137
30,3,4,0.125,7,3,18,1367,12303
39,3,5,0.25,7,1,30,2734,24606
39,3,5,0.25,7,2,24,5586,50274
39,3,5,0.25,7,3,18,2734,24606
3,3,1,0.025,9,1,30,219,1971
3,3,1,0.025,9,2,24,448,4032
3,3,1,0.025,9,3,18,219,1971
12,3,2,0.05,9,1,30,438,3942
12,3,2,0.05,9,2,24,895,8055
12,3,2,0.05,9,3,18,438,3942
21,3,3,0.075,9,1,30,657,5913
21,3,3,0.075,9,2,24,1343,12087
21,3,3,0.075,9,3,18,657,5913
30,3,4,0.125,9,1,30,1096,9864
30,3,4,0.125,9,2,24,2239,20151
30,3,4,0.125,9,3,18,1096,9864
39,3,5,0.25,9,1,30,2191,19719
39,3,5,0.25,9,2,24,4477,40293
39,3,5,0.25,9,3,18,2191,19719
3,3,1,0.025,11,1,30,160,1440
3,3,1,0.025,11,2,24,327,2943
3,3,1,0.025,11,3,18,160,1440
12,3,2,0.05,11,1,30,321,2889
12,3,2,0.05,11,2,24,655,5895
12,3,2,0.05,11,3,18,321,2889
21,3,3,0.075,11,1,30,481,4329
21,3,3,0.075,11,2,24,982,8838
21,3,3,0.075,11,3,18,481,4329
30,3,4,0.125,11,1,30,801,7209
30,3,4,0.125,11,2,24,1637,14733
30,3,4,0.125,11,3,18,801,7209
39,3,5,0.25,11,1,30,1603,14427
39,3,5,0.25,11,2,24,3275,29475
39,3,5,0.25,11,3,18,1603,14427
3,3,1,0.025,12,1,30,106,954
3,3,1,0.025,12,2,24,217,1953
3,3,1,0.025,12,3,18,106,954
12,3,2,0.05,12,1,30,213,1917
12,3,2,0.05,12,2,24,435,3915
12,3,2,0.05,12,3,18,213,1917
21,3,3,0.075,12,1,30,319,2871
21,3,3,0.075,12,2,24,652,5868
21,3,3,0.075,12,3,18,319,2871
30,3,4,0.125,12,1,30,532,4788
30,3,4,0.125,12,2,24,1087,9783
30,3,4,0.125,12,3,18,532,4788
39,3,5,0.25,12,1,30,1064,9576
39,3,5,0.25,12,2,24,2174,19566
39,3,5,0.25,12,3,18,1064,9576
3,3,1,0.025,14,1,30,272,2448
3,3,1,0.025,14,2,24,556,5004
3,3,1,0.025,14,3,18,272,2448
12,3,2,0.05,14,1,30,544,4896
12,3,2,0.05,14,2,24,1112,10008
12,3,2,0.05,14,3,18,544,4896
21,3,3,0.075,14,1,30,816,7344
21,3,3,0.075,14,2,24,1668,15012
21,3,3,0.075,14,3,18,816,7344
30,3,4,0.125,14,1,30,1360,12240
30,3,4,0.125,14,2,24,2780,25020
30,3,4,0.125,14,3,18,1360,12240
39,3,5,0.25,14,1,30,2721,24489
39,3,5,0.25,14,2,24,5559,50031
39,3,5,0.25,14,3,18,2721,24489
3,3,1,0.025,15,1,30,236,2124
3,3,1,0.025,15,2,24,482,4338
3,3,1,0.025,15,3,18,236,2124
12,3,2,0.05,15,1,30,472,4248
12,3,2,0.05,15,2,24,964,8676
12,3,2,0.05,15,3,18,472,4248
21,3,3,0.075,15,1,30,707,6363
21,3,3,0.075,15,2,24,1446,13014
21,3,3,0.075,15,3,18,707,6363
30,3,4,0.125,15,1,30,1179,10611
30,3,4,0.125,15,2,24,2409,21681
30,3,4,0.125,15,3,18,1179,10611
39,3,5,0.25,15,1,30,2358,21222
39,3,5,0.25,15,2,24,4818,43362
39,3,5,0.25,15,3,18,2358,21222
3,3,1,0.025,17,1,30,246,2214
3,3,1,0.025,17,2,24,502,4518
3,3,1,0.025,17,3,18,246,2214
12,3,2,0.05,17,1,30,491,4419
12,3,2,0.05,17,2,24,1003,9027
12,3,2,0.05,17,3,18,491,4419
21,3,3,0.075,17,1,30,737,6633
21,3,3,0.075,17,2,24,1505,13545
21,3,3,0.075,17,3,18,737,6633
30,3,4,0.125,17,1,30,1228,11052
30,3,4,0.125,17,2,24,2509,22581
30,3,4,0.125,17,3,18,1228,11052
39,3,5,0.25,17,1,30,2456,22104
39,3,5,0.25,17,2,24,5017,45153
39,3,5,0.25,17,3,18,2456,22104
3,3,1,0.025,18,1,30,234,2106
3,3,1,0.025,18,2,24,477,4293
3,3,1,0.025,18,3,18,234,2106
12,3,2,0.05,18,1,30,467,4203
12,3,2,0.05,18,2,24,955,8595
12,3,2,0.05,18,3,18,467,4203
21,3,3,0.075,18,1,30,701,6309
21,3,3,0.075,18,2,24,1432,12888
21,3,3,0.075,18,3,18,701,6309
30,3,4,0.125,18,1,30,1168,10512
30,3,4,0.125,18,2,24,2387,21483
30,3,4,0.125,18,3,18,1168,10512
39,3,5,0.25,18,1,30,2337,21033
39,3,5,0.25,18,2,24,4774,42966
39,3,5,0.25,18,3,18,2337,21033
3,3,1,0.025,19,1,30,62,558
3,3,1,0.025,19,2,24,126,1134
3,3,1,0.025,19,3,18,62,558
12,3,2,0.05,19,1,30,124,1116
12,3,2,0.05,19,2,24,253,2277
12,3,2,0.05,19,3,18,124,1116
21,3,3,0.075,19,1,30,186,1674
21,3,3,0.075,19,2,24,379,3411
21,3,3,0.075,19,3,18,186,1674
30,3,4,0.125,19,1,30,309,2781
30,3,4,0.125,19,2,24,632,5688
30,3,4,0.125,19,3,18,309,2781
39,3,5,0.25,19,1,30,619,5571
39,3,5,0.25,19,2,24,1264,11376
39,3,5,0.25,19,3,18,619,5571
4,4,1,0.025,1,1,30,132,1188
4,4,1,0.025,1,2,24,269,2421
4,4,1,0.025,1,3,18,132,1188
13,4,2,0.05,1,1,30,263,2367
13,4,2,0.05,1,2,24,538,4842
13,4,2,0.05,1,3,18,263,2367
22,4,3,0.075,1,1,30,395,3555
22,4,3,0.075,1,2,24,808,7272
22,4,3,0.075,1,3,18,395,3555
31,4,4,0.125,1,1,30,659,5931
31,4,4,0.125,1,2,24,1346,12114
31,4,4,0.125,1,3,18,659,5931
40,4,5,0.25,1,1,30,1317,11853
40,4,5,0.25,1,2,24,2692,24228
40,4,5,0.25,1,3,18,1317,11853
4,4,1,0.025,2,1,30,176,1584
4,4,1,0.025,2,2,24,359,3231
4,4,1,0.025,2,3,18,176,1584
13,4,2,0.05,2,1,30,352,3168
13,4,2,0.05,2,2,24,719,6471
13,4,2,0.05,2,3,18,352,3168
22,4,3,0.075,2,1,30,528,4752
22,4,3,0.075,2,2,24,1078,9702
22,4,3,0.075,2,3,18,528,4752
31,4,4,0.125,2,1,30,880,7920
31,4,4,0.125,2,2,24,1797,16173
31,4,4,0.125,2,3,18,880,7920
40,4,5,0.25,2,1,30,1759,15831
40,4,5,0.25,2,2,24,3594,32346
40,4,5,0.25,2,3,18,1759,15831
4,4,1,0.025,3,1,30,308,2772
4,4,1,0.025,3,2,24,629,5661
4,4,1,0.025,3,3,18,308,2772
13,4,2,0.05,3,1,30,616,5544
13,4,2,0.05,3,2,24,1259,11331
13,4,2,0.05,3,3,18,616,5544
22,4,3,0.075,3,1,30,924,8316
22,4,3,0.075,3,2,24,1888,16992
22,4,3,0.075,3,3,18,924,8316
31,4,4,0.125,3,1,30,1540,13860
31,4,4,0.125,3,2,24,3147,28323
31,4,4,0.125,3,3,18,1540,13860
40,4,5,0.25,3,1,30,3080,27720
40,4,5,0.25,3,2,24,6294,56646
40,4,5,0.25,3,3,18,3080,27720
4,4,1,0.025,5,1,30,31,279
4,4,1,0.025,5,2,24,64,576
4,4,1,0.025,5,3,18,31,279
13,4,2,0.05,5,1,30,63,567
13,4,2,0.05,5,2,24,129,1161
13,4,2,0.05,5,3,18,63,567
22,4,3,0.075,5,1,30,94,846
22,4,3,0.075,5,2,24,193,1737
22,4,3,0.075,5,3,18,94,846
31,4,4,0.125,5,1,30,157,1413
31,4,4,0.125,5,2,24,322,2898
31,4,4,0.125,5,3,18,157,1413
40,4,5,0.25,5,1,30,315,2835
40,4,5,0.25,5,2,24,643,5787
40,4,5,0.25,5,3,18,315,2835
4,4,1,0.025,7,1,30,273,2457
4,4,1,0.025,7,2,24,559,5031
4,4,1,0.025,7,3,18,273,2457
13,4,2,0.05,7,1,30,547,4923
13,4,2,0.05,7,2,24,1117,10053
13,4,2,0.05,7,3,18,547,4923
22,4,3,0.075,7,1,30,820,7380
22,4,3,0.075,7,2,24,1676,15084
22,4,3,0.075,7,3,18,820,7380
31,4,4,0.125,7,1,30,1367,12303
31,4,4,0.125,7,2,24,2793,25137
31,4,4,0.125,7,3,18,1367,12303
40,4,5,0.25,7,1,30,2734,24606
40,4,5,0.25,7,2,24,5586,50274
40,4,5,0.25,7,3,18,2734,24606
4,4,1,0.025,9,1,30,219,1971
4,4,1,0.025,9,2,24,448,4032
4,4,1,0.025,9,3,18,219,1971
13,4,2,0.05,9,1,30,438,3942
13,4,2,0.05,9,2,24,895,8055
13,4,2,0.05,9,3,18,438,3942
22,4,3,0.075,9,1,30,657,5913
22,4,3,0.075,9,2,24,1343,12087
22,4,3,0.075,9,3,18,657,5913
31,4,4,0.125,9,1,30,1096,9864
31,4,4,0.125,9,2,24,2239,20151
31,4,4,0.125,9,3,18,1096,9864
40,4,5,0.25,9,1,30,2191,19719
40,4,5,0.25,9,2,24,4477,40293
40,4,5,0.25,9,3,18,2191,19719
4,4,1,0.025,11,1,30,160,1440
4,4,1,0.025,11,2,24,327,2943
4,4,1,0.025,11,3,18,160,1440
13,4,2,0.05,11,1,30,321,2889
13,4,2,0.05,11,2,24,655,5895
13,4,2,0.05,11,3,18,321,2889
22,4,3,0.075,11,1,30,481,4329
22,4,3,0.075,11,2,24,982,8838
22,4,3,0.075,11,3,18,481,4329
31,4,4,0.125,11,1,30,801,7209
31,4,4,0.125,11,2,24,1637,14733
31,4,4,0.125,11,3,18,801,7209
40,4,5,0.25,11,1,30,1603,14427
40,4,5,0.25,11,2,24,3275,29475
40,4,5,0.25,11,3,18,1603,14427
4,4,1,0.025,12,1,30,106,954
4,4,1,0.025,12,2,24,217,1953
4,4,1,0.025,12,3,18,106,954
13,4,2,0.05,12,1,30,213,1917
13,4,2,0.05,12,2,24,435,3915
13,4,2,0.05,12,3,18,213,1917
22,4,3,0.075,12,1,30,319,2871
22,4,3,0.075,12,2,24,652,5868
22,4,3,0.075,12,3,18,319,2871
31,4,4,0.125,12,1,30,532,4788
31,4,4,0.125,12,2,24,1087,9783
31,4,4,0.125,12,3,18,532,4788
40,4,5,0.25,12,1,30,1064,9576
40,4,5,0.25,12,2,24,2174,19566
40,4,5,0.25,12,3,18,1064,9576
4,4,1,0.025,14,1,30,272,2448
4,4,1,0.025,14,2,24,556,5004
4,4,1,0.025,14,3,18,272,2448
13,4,2,0.05,14,1,30,544,4896
13,4,2,0.05,14,2,24,1112,10008
13,4,2,0.05,14,3,18,544,4896
22,4,3,0.075,14,1,30,816,7344
22,4,3,0.075,14,2,24,1668,15012
22,4,3,0.075,14,3,18,816,7344
31,4,4,0.125,14,1,30,1360,12240
31,4,4,0.125,14,2,24,2780,25020
31,4,4,0.125,14,3,18,1360,12240
40,4,5,0.25,14,1,30,2721,24489
40,4,5,0.25,14,2,24,5559,50031
40,4,5,0.25,14,3,18,2721,24489
4,4,1,0.025,15,1,30,236,2124
4,4,1,0.025,15,2,24,482,4338
4,4,1,0.025,15,3,18,236,2124
13,4,2,0.05,15,1,30,472,4248
13,4,2,0.05,15,2,24,964,8676
13,4,2,0.05,15,3,18,472,4248
22,4,3,0.075,15,1,30,707,6363
22,4,3,0.075,15,2,24,1446,13014
22,4,3,0.075,15,3,18,707,6363
31,4,4,0.125,15,1,30,1179,10611
31,4,4,0.125,15,2,24,2409,21681
31,4,4,0.125,15,3,18,1179,10611
40,4,5,0.25,15,1,30,2358,21222
40,4,5,0.25,15,2,24,4818,43362
40,4,5,0.25,15,3,18,2358,21222
4,4,1,0.025,17,1,30,246,2214
4,4,1,0.025,17,2,24,502,4518
4,4,1,0.025,17,3,18,246,2214
13,4,2,0.05,17,1,30,491,4419
13,4,2,0.05,17,2,24,1003,9027
13,4,2,0.05,17,3,18,491,4419
22,4,3,0.075,17,1,30,737,6633
22,4,3,0.075,17,2,24,1505,13545
22,4,3,0.075,17,3,18,737,6633
31,4,4,0.125,17,1,30,1228,11052
31,4,4,0.125,17,2,24,2509,22581
31,4,4,0.125,17,3,18,1228,11052
40,4,5,0.25,17,1,30,2456,22104
40,4,5,0.25,17,2,24,5017,45153
40,4,5,0.25,17,3,18,2456,22104
4,4,1,0.025,18,1,30,234,2106
4,4,1,0.025,18,2,24,477,4293
4,4,1,0.025,18,3,18,234,2106
13,4,2,0.05,18,1,30,467,4203
13,4,2,0.05,18,2,24,955,8595
13,4,2,0.05,18,3,18,467,4203
22,4,3,0.075,18,1,30,701,6309
22,4,3,0.075,18,2,24,1432,12888
22,4,3,0.075,18,3,18,701,6309
31,4,4,0.125,18,1,30,1168,10512
31,4,4,0.125,18,2,24,2387,21483
31,4,4,0.125,18,3,18,1168,10512
40,4,5,0.25,18,1,30,2337,21033
40,4,5,0.25,18,2,24,4774,42966
40,4,5,0.25,18,3,18,2337,21033
4,4,1,0.025,19,1,30,62,558
4,4,1,0.025,19,2,24,126,1134
4,4,1,0.025,19,3,18,62,558
13,4,2,0.05,19,1,30,124,1116
13,4,2,0.05,19,2,24,253,2277
13,4,2,0.05,19,3,18,124,1116
22,4,3,0.075,19,1,30,186,1674
22,4,3,0.075,19,2,24,379,3411
22,4,3,0.075,19,3,18,186,1674
31,4,4,0.125,19,1,30,309,2781
31,4,4,0.125,19,2,24,632,5688
31,4,4,0.125,19,3,18,309,2781
40,4,5,0.25,19,1,30,619,5571
40,4,5,0.25,19,2,24,1264,11376
40,4,5,0.25,19,3,18,619,5571
5,5,1,0.025,1,1,30,132,1188
5,5,1,0.025,1,2,24,269,2421
5,5,1,0.025,1,3,18,132,1188
14,5,2,0.05,1,1,30,263,2367
14,5,2,0.05,1,2,24,538,4842
14,5,2,0.05,1,3,18,263,2367
23,5,3,0.075,1,1,30,395,3555
23,5,3,0.075,1,2,24,808,7272
23,5,3,0.075,1,3,18,395,3555
32,5,4,0.125,1,1,30,659,5931
32,5,4,0.125,1,2,24,1346,12114
32,5,4,0.125,1,3,18,659,5931
41,5,5,0.25,1,1,30,1317,11853
41,5,5,0.25,1,2,24,2692,24228
41,5,5,0.25,1,3,18,1317,11853
5,5,1,0.025,2,1,30,176,1584
5,5,1,0.025,2,2,24,359,3231
5,5,1,0.025,2,3,18,176,1584
14,5,2,0.05,2,1,30,352,3168
14,5,2,0.05,2,2,24,719,6471
14,5,2,0.05,2,3,18,352,3168
23,5,3,0.075,2,1,30,528,4752
23,5,3,0.075,2,2,24,1078,9702
23,5,3,0.075,2,3,18,528,4752
32,5,4,0.125,2,1,30,880,7920
32,5,4,0.125,2,2,24,1797,16173
32,5,4,0.125,2,3,18,880,7920
41,5,5,0.25,2,1,30,1759,15831
41,5,5,0.25,2,2,24,3594,32346
41,5,5,0.25,2,3,18,1759,15831
5,5,1,0.025,3,1,30,308,2772
5,5,1,0.025,3,2,24,629,5661
5,5,1,0.025,3,3,18,308,2772
14,5,2,0.05,3,1,30,616,5544
14,5,2,0.05,3,2,24,1259,11331
14,5,2,0.05,3,3,18,616,5544
23,5,3,0.075,3,1,30,924,8316
23,5,3,0.075,3,2,24,1888,16992
23,5,3,0.075,3,3,18,924,8316
32,5,4,0.125,3,1,30,1540,13860
32,5,4,0.125,3,2,24,3147,28323
32,5,4,0.125,3,3,18,1540,13860
41,5,5,0.25,3,1,30,3080,27720
41,5,5,0.25,3,2,24,6294,56646
41,5,5,0.25,3,3,18,3080,27720
5,5,1,0.025,7,1,30,273,2457
5,5,1,0.025,7,2,24,559,5031
5,5,1,0.025,7,3,18,273,2457
14,5,2,0.05,7,1,30,547,4923
14,5,2,0.05,7,2,24,1117,10053
14,5,2,0.05,7,3,18,547,4923
23,5,3,0.075,7,1,30,820,7380
23,5,3,0.075,7,2,24,1676,15084
23,5,3,0.075,7,3,18,820,7380
32,5,4,0.125,7,1,30,1367,12303
32,5,4,0.125,7,2,24,2793,25137
32,5,4,0.125,7,3,18,1367,12303
41,5,5,0.25,7,1,30,2734,24606
41,5,5,0.25,7,2,24,5586,50274
41,5,5,0.25,7,3,18,2734,24606
5,5,1,0.025,9,1,30,219,1971
5,5,1,0.025,9,2,24,448,4032
5,5,1,0.025,9,3,18,219,1971
14,5,2,0.05,9,1,30,438,3942
14,5,2,0.05,9,2,24,895,8055
14,5,2,0.05,9,3,18,438,3942
23,5,3,0.075,9,1,30,657,5913
23,5,3,0.075,9,2,24,1343,12087
23,5,3,0.075,9,3,18,657,5913
32,5,4,0.125,9,1,30,1096,9864
32,5,4,0.125,9,2,24,2239,20151
32,5,4,0.125,9,3,18,1096,9864
41,5,5,0.25,9,1,30,2191,19719
41,5,5,0.25,9,2,24,4477,40293
41,5,5,0.25,9,3,18,2191,19719
5,5,1,0.025,15,1,30,236,2124
5,5,1,0.025,15,2,24,482,4338
5,5,1,0.025,15,3,18,236,2124
14,5,2,0.05,15,1,30,472,4248
14,5,2,0.05,15,2,24,964,8676
14,5,2,0.05,15,3,18,472,4248
23,5,3,0.075,15,1,30,707,6363
23,5,3,0.075,15,2,24,1446,13014
23,5,3,0.075,15,3,18,707,6363
32,5,4,0.125,15,1,30,1179,10611
32,5,4,0.125,15,2,24,2409,21681
32,5,4,0.125,15,3,18,1179,10611
41,5,5,0.25,15,1,30,2358,21222
41,5,5,0.25,15,2,24,4818,43362
41,5,5,0.25,15,3,18,2358,21222
5,5,1,0.025,19,1,30,62,558
5,5,1,0.025,19,2,24,126,1134
5,5,1,0.025,19,3,18,62,558
14,5,2,0.05,19,1,30,124,1116
14,5,2,0.05,19,2,24,253,2277
14,5,2,0.05,19,3,18,124,1116
23,5,3,0.075,19,1,30,186,1674
23,5,3,0.075,19,2,24,379,3411
23,5,3,0.075,19,3,18,186,1674
32,5,4,0.125,19,1,30,309,2781
32,5,4,0.125,19,2,24,632,5688
32,5,4,0.125,19,3,18,309,2781
41,5,5,0.25,19,1,30,619,5571
41,5,5,0.25,19,2,24,1264,11376
41,5,5,0.25,19,3,18,619,5571
6,6,1,0.025,0,1,30,235,2115
6,6,1,0.025,0,2,24,479,4311
6,6,1,0.025,0,3,18,235,2115
15,6,2,0.05,0,1,30,469,4221
15,6,2,0.05,0,2,24,959,8631
15,6,2,0.05,0,3,18,469,4221
24,6,3,0.075,0,1,30,704,6336
24,6,3,0.075,0,2,24,1438,12942
24,6,3,0.075,0,3,18,704,6336
33,6,4,0.125,0,1,30,1173,10557
33,6,4,0.125,0,2,24,2397,21573
33,6,4,0.125,0,3,18,1173,10557
42,6,5,0.25,0,1,30,2346,21114
42,6,5,0.25,0,2,24,4794,43146
42,6,5,0.25,0,3,18,2346,21114
6,6,1,0.025,1,1,30,132,1188
6,6,1,0.025,1,2,24,269,2421
6,6,1,0.025,1,3,18,132,1188
15,6,2,0.05,1,1,30,263,2367
15,6,2,0.05,1,2,24,538,4842
15,6,2,0.05,1,3,18,263,2367
24,6,3,0.075,1,1,30,395,3555
24,6,3,0.075,1,2,24,808,7272
24,6,3,0.075,1,3,18,395,3555
33,6,4,0.125,1,1,30,659,5931
33,6,4,0.125,1,2,24,1346,12114
33,6,4,0.125,1,3,18,659,5931
42,6,5,0.25,1,1,30,1317,11853
42,6,5,0.25,1,2,24,2692,24228
42,6,5,0.25,1,3,18,1317,11853
